arxiv_id_clean,first_author_prior_papers_true,last_author_prior_papers_true,max_prior_papers_true,max_years_active,first_author_first_year,last_author_first_year,tierB_resolved
2510.25616,4.0,17.0,17.0,2.0,2024.0,2023.0,True
2510.25628,25.0,47.0,47.0,6.0,2019.0,2021.0,True
2510.25682,3.0,3.0,3.0,2.0,2023.0,2025.0,True
2510.25726,6.0,10.0,10.0,1.0,2024.0,2024.0,True
2510.25741,3.0,11.0,11.0,1.0,2024.0,2024.0,True
2510.25758,3.0,1.0,3.0,2.0,2024.0,2023.0,True
2510.25760,21.0,12.0,21.0,7.0,2018.0,2024.0,True
2510.25771,9.0,11.0,11.0,16.0,2022.0,2009.0,True
2510.25772,3.0,6.0,6.0,1.0,2024.0,2024.0,True
2510.25779,10.0,66.0,66.0,20.0,2023.0,2005.0,True
2510.25867,15.0,7.0,15.0,4.0,2021.0,2025.0,True
2510.25889,9.0,4.0,9.0,1.0,2024.0,2025.0,True
2510.25897,10.0,4.0,10.0,21.0,2022.0,2004.0,True
2510.25976,6.0,6.0,6.0,6.0,2019.0,2024.0,True
2510.25992,10.0,2.0,10.0,2.0,2023.0,2025.0,True
2510.26007,9.0,15.0,15.0,5.0,2020.0,2023.0,True
2510.26020,11.0,4.0,11.0,2.0,2023.0,2024.0,True
2510.26140,9.0,8.0,9.0,2.0,2023.0,2023.0,True
2510.26160,6.0,17.0,17.0,1.0,2024.0,2024.0,True
2510.26213,5.0,56.0,56.0,4.0,2024.0,2021.0,True
2510.26236,2.0,48.0,48.0,2.0,2024.0,2023.0,True
2510.26298,4.0,4.0,4.0,0.0,2025.0,2025.0,True
2510.26345,3.0,38.0,38.0,8.0,2021.0,2017.0,True
2510.26474,5.0,122.0,122.0,10.0,2023.0,2015.0,True
2510.26491,5.0,44.0,44.0,18.0,2023.0,2007.0,True
2510.26583,9.0,6.0,9.0,2.0,2023.0,2023.0,True
2510.26658,40.0,44.0,44.0,8.0,2018.0,2017.0,True
2510.26692,12.0,2.0,12.0,6.0,2019.0,2024.0,True
2510.26697,6.0,2.0,6.0,2.0,2023.0,2024.0,True
2510.26707,3.0,1.0,3.0,0.0,2025.0,2025.0,True
2510.26768,13.0,4.0,13.0,5.0,2020.0,2022.0,True
2510.26781,1.0,7.0,7.0,4.0,2021.0,2024.0,True
2510.26787,42.0,32.0,42.0,9.0,2016.0,2021.0,True
2510.26788,11.0,31.0,31.0,19.0,2006.0,2023.0,True
2510.26794,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2510.26800,6.0,6.0,6.0,2.0,2023.0,2025.0,True
2510.26802,26.0,53.0,53.0,20.0,2021.0,2005.0,True
2510.26865,1.0,5.0,5.0,1.0,2025.0,2024.0,True
2510.26887,212.0,7.0,212.0,14.0,2011.0,2017.0,True
2510.26909,0.0,18.0,18.0,2.0,,2023.0,True
2510.27044,12.0,16.0,16.0,3.0,2022.0,2023.0,True
2510.27224,0.0,1.0,1.0,0.0,2025.0,2025.0,True
2510.27258,1.0,2.0,2.0,1.0,2024.0,2024.0,True
2510.27266,1.0,6.0,6.0,0.0,2025.0,2025.0,True
2510.27363,2.0,102.0,102.0,16.0,2024.0,2009.0,True
2510.27492,9.0,6.0,9.0,4.0,2024.0,2021.0,True
2510.27545,5.0,11.0,11.0,2.0,2024.0,2023.0,True
2510.27571,9.0,10.0,10.0,9.0,2022.0,2016.0,True
2510.27606,2.0,61.0,61.0,2.0,2025.0,2023.0,True
2510.27607,1.0,14.0,14.0,4.0,2025.0,2021.0,True
2510.27623,11.0,10.0,11.0,3.0,2022.0,2023.0,True
2510.27656,4.0,12.0,12.0,8.0,2019.0,2017.0,True
2510.27684,6.0,4.0,6.0,3.0,2022.0,2023.0,True
2510.27688,26.0,59.0,59.0,24.0,2001.0,2023.0,True
2511.00062,0.0,10.0,10.0,2.0,,2023.0,True
2511.00086,20.0,22.0,22.0,5.0,2020.0,2023.0,True
2511.00279,2.0,2.0,2.0,0.0,2025.0,2025.0,True
2511.00405,11.0,8.0,11.0,2.0,2023.0,2024.0,True
2511.00602,2.0,41.0,41.0,6.0,2019.0,2023.0,True
2511.00710,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2511.00810,6.0,10.0,10.0,6.0,2021.0,2019.0,True
2511.00839,3.0,5.0,5.0,1.0,2024.0,2024.0,True
2511.00956,5.0,19.0,19.0,2.0,2025.0,2023.0,True
2511.01047,1.0,23.0,23.0,2.0,2024.0,2023.0,True
2511.01144,15.0,0.0,15.0,3.0,2022.0,2026.0,True
2511.01163,21.0,15.0,21.0,5.0,2020.0,2022.0,True
2511.01202,1.0,1.0,1.0,12.0,2013.0,2013.0,True
2511.01266,5.0,9.0,9.0,3.0,2022.0,2023.0,True
2511.01294,22.0,16.0,22.0,5.0,2020.0,2024.0,True
2511.01295,4.0,2.0,4.0,1.0,2024.0,2025.0,True
2511.01340,1.0,0.0,1.0,0.0,2025.0,2025.0,True
2511.01450,5.0,2.0,5.0,7.0,2018.0,2025.0,True
2511.01502,2.0,1.0,2.0,1.0,2024.0,2025.0,True
2511.01617,3.0,12.0,12.0,11.0,2025.0,2014.0,True
2511.01618,4.0,39.0,39.0,9.0,2024.0,2016.0,True
2511.01678,0.0,6.0,6.0,1.0,,2024.0,True
2511.01706,3.0,8.0,8.0,4.0,2021.0,2022.0,True
2511.01718,8.0,10.0,10.0,3.0,2025.0,2022.0,True
2511.01775,4.0,2.0,4.0,2.0,2023.0,2023.0,True
2511.01833,5.0,8.0,8.0,2.0,2024.0,2023.0,True
2511.01846,4.0,4.0,4.0,1.0,2024.0,2024.0,True
2511.01857,15.0,12.0,15.0,7.0,2018.0,2023.0,True
2511.01914,2.0,1.0,2.0,0.0,2025.0,2025.0,True
2511.01918,0.0,0.0,0.0,0.0,2026.0,,True
2511.01937,8.0,6.0,8.0,2.0,2023.0,2024.0,True
2511.02219,2.0,6.0,6.0,3.0,2025.0,2022.0,True
2511.02243,4.0,55.0,55.0,6.0,2024.0,2019.0,True
2511.02280,5.0,5.0,5.0,5.0,2020.0,2025.0,True
2511.02309,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2511.02347,0.0,17.0,17.0,2.0,,2023.0,True
2511.02358,4.0,1.0,4.0,12.0,2013.0,2024.0,True
2511.02366,2.0,6.0,6.0,0.0,2025.0,2025.0,True
2511.02374,1.0,6.0,6.0,0.0,2025.0,2025.0,True
2511.02415,1.0,1.0,1.0,1.0,2024.0,2025.0,True
2511.02490,11.0,6.0,11.0,3.0,2024.0,2022.0,True
2511.02650,3.0,2.0,3.0,1.0,2024.0,2024.0,True
2511.02687,3.0,6.0,6.0,9.0,2024.0,2016.0,True
2511.02712,9.0,2.0,9.0,3.0,2022.0,2025.0,True
2511.02734,2.0,3.0,3.0,0.0,2025.0,2025.0,True
2511.02767,0.0,183.0,183.0,18.0,2026.0,2007.0,True
2511.02778,0.0,12.0,12.0,2.0,2025.0,2023.0,True
2511.02779,19.0,1.0,19.0,2.0,2023.0,2024.0,True
2511.02802,1.0,5.0,5.0,1.0,2025.0,2024.0,True
2511.02818,0.0,5.0,5.0,1.0,2025.0,2024.0,True
2511.02832,9.0,8.0,9.0,14.0,2024.0,2011.0,True
2511.03001,2.0,44.0,44.0,2.0,2025.0,2023.0,True
2511.03108,9.0,34.0,34.0,39.0,1986.0,2019.0,True
2511.03146,3.0,47.0,47.0,2.0,2025.0,2023.0,True
2511.03276,8.0,13.0,13.0,1.0,2025.0,2024.0,True
2511.03295,25.0,130.0,130.0,25.0,2010.0,2000.0,True
2511.03317,5.0,35.0,35.0,1.0,2024.0,2024.0,True
2511.03334,2.0,6.0,6.0,1.0,2025.0,2024.0,True
2511.03506,8.0,49.0,49.0,2.0,2024.0,2023.0,True
2511.03601,6.0,4.0,6.0,1.0,2024.0,2025.0,True
2511.03628,14.0,12.0,14.0,2.0,2023.0,2024.0,True
2511.03718,4.0,3.0,4.0,1.0,2024.0,2024.0,True
2511.03773,2.0,3.0,3.0,3.0,2022.0,2024.0,True
2511.03774,2.0,16.0,16.0,2.0,2024.0,2023.0,True
2511.03929,0.0,0.0,0.0,,,,True
2511.03996,7.0,8.0,8.0,2.0,2023.0,2023.0,True
2511.04217,5.0,34.0,34.0,31.0,2023.0,1994.0,True
2511.04285,0.0,2.0,2.0,0.0,,2025.0,True
2511.04307,5.0,32.0,32.0,2.0,2023.0,2024.0,True
2511.04460,10.0,7.0,10.0,2.0,2023.0,2023.0,True
2511.04570,9.0,5.0,9.0,1.0,2024.0,2025.0,True
2511.04583,14.0,21.0,21.0,3.0,2022.0,2022.0,True
2511.04655,7.0,11.0,11.0,83.0,1942.0,2024.0,True
2511.04662,11.0,262.0,262.0,20.0,2025.0,2005.0,True
2511.04668,7.0,11.0,11.0,83.0,1942.0,2024.0,True
2511.04670,19.0,11.0,19.0,12.0,2013.0,2024.0,True
2511.04707,15.0,4.0,15.0,14.0,2011.0,2024.0,True
2511.04824,2.0,10.0,10.0,1.0,2025.0,2024.0,True
2511.04898,0.0,4.0,4.0,0.0,2026.0,2025.0,True
2511.04962,6.0,29.0,29.0,36.0,2023.0,1989.0,True
2511.05017,9.0,9.0,9.0,5.0,2020.0,2024.0,True
2511.05271,1.0,5.0,5.0,2.0,2025.0,2023.0,True
2511.05369,4.0,5.0,5.0,3.0,2022.0,2024.0,True
2511.05489,5.0,4.0,5.0,1.0,2024.0,2024.0,True
2511.05491,0.0,11.0,11.0,2.0,2025.0,2023.0,True
2511.05650,3.0,1.0,3.0,0.0,2025.0,2025.0,True
2511.05664,3.0,1.0,3.0,1.0,2024.0,2025.0,True
2511.05705,6.0,11.0,11.0,3.0,2022.0,2025.0,True
2511.05933,5.0,35.0,35.0,2.0,2024.0,2023.0,True
2511.05936,256.0,8.0,256.0,20.0,2010.0,2005.0,True
2511.06073,7.0,1.0,7.0,3.0,2022.0,2025.0,True
2511.06090,5.0,14.0,14.0,4.0,2024.0,2021.0,True
2511.06101,7.0,7.0,7.0,1.0,2024.0,2024.0,True
2511.06174,11.0,4.0,11.0,1.0,2024.0,2025.0,True
2511.06194,1.0,97.0,97.0,13.0,2024.0,2012.0,True
2511.06209,23.0,187.0,187.0,15.0,2020.0,2010.0,True
2511.06221,1.0,7.0,7.0,2.0,2025.0,2023.0,True
2511.06251,0.0,19.0,19.0,4.0,2025.0,2021.0,True
2511.06281,4.0,5.0,5.0,0.0,2025.0,2025.0,True
2511.06307,1.0,4.0,4.0,0.0,2025.0,2025.0,True
2511.06309,3.0,11.0,11.0,1.0,2025.0,2024.0,True
2511.06411,3.0,3.0,3.0,14.0,2025.0,2011.0,True
2511.06428,9.0,3.0,9.0,5.0,2020.0,2023.0,True
2511.06449,1.0,3.0,3.0,1.0,2025.0,2024.0,True
2511.06805,2.0,5.0,5.0,1.0,2024.0,2024.0,True
2511.06876,1.0,16.0,16.0,8.0,2017.0,2019.0,True
2511.07003,16.0,58.0,58.0,5.0,2020.0,2020.0,True
2511.07025,5.0,17.0,17.0,7.0,2019.0,2018.0,True
2511.07061,7.0,5.0,7.0,1.0,2024.0,2024.0,True
2511.07070,3.0,7.0,7.0,1.0,2025.0,2024.0,True
2511.07080,4.0,4.0,4.0,0.0,2025.0,2025.0,True
2511.07137,16.0,61.0,61.0,14.0,2021.0,2011.0,True
2511.07250,6.0,17.0,17.0,0.0,2025.0,2025.0,True
2511.07253,17.0,18.0,18.0,9.0,2019.0,2016.0,True
2511.07299,1.0,4.0,4.0,1.0,2025.0,2024.0,True
2511.07317,9.0,60.0,60.0,4.0,2022.0,2021.0,True
2511.07327,15.0,42.0,42.0,4.0,2021.0,2024.0,True
2511.07332,11.0,28.0,28.0,8.0,2020.0,2017.0,True
2511.07384,5.0,96.0,96.0,6.0,2024.0,2019.0,True
2511.07403,3.0,1.0,3.0,1.0,2024.0,2024.0,True
2511.07409,9.0,72.0,72.0,25.0,2023.0,2000.0,True
2511.07413,0.0,3.0,3.0,0.0,2025.0,2025.0,True
2511.07416,16.0,14.0,16.0,2.0,2023.0,2023.0,True
2511.07419,2.0,8.0,8.0,1.0,2025.0,2024.0,True
2511.07448,10.0,226.0,226.0,18.0,2007.0,2009.0,True
2511.07464,4.0,1.0,4.0,1.0,2024.0,2025.0,True
2511.07499,3.0,3.0,3.0,2.0,2023.0,2023.0,True
2511.07577,9.0,1.0,9.0,3.0,2022.0,2025.0,True
2511.07587,3.0,15.0,15.0,20.0,2024.0,2005.0,True
2511.07685,5.0,2.0,5.0,2.0,2023.0,2025.0,True
2511.07790,3.0,2.0,3.0,1.0,2024.0,2024.0,True
2511.07865,4.0,19.0,19.0,9.0,2024.0,2016.0,True
2511.07885,6.0,5.0,6.0,2.0,2023.0,2024.0,True
2511.08029,7.0,5.0,7.0,2.0,2024.0,2023.0,True
2511.08043,10.0,17.0,17.0,2.0,2023.0,2023.0,True
2511.08195,,,,,,,False
2511.08217,5.0,4.0,5.0,1.0,2024.0,2024.0,True
2511.08319,41.0,3.0,41.0,18.0,2014.0,2007.0,True
2511.08521,0.0,10.0,10.0,1.0,2025.0,2024.0,True
2511.08522,5.0,78.0,78.0,2.0,2024.0,2023.0,True
2511.08567,49.0,1.0,49.0,8.0,2017.0,2025.0,True
2511.08577,16.0,3.0,16.0,5.0,2020.0,2025.0,True
2511.08585,7.0,6.0,7.0,15.0,2023.0,2010.0,True
2511.08633,3.0,87.0,87.0,13.0,2019.0,2012.0,True
2511.08892,2.0,10.0,10.0,1.0,2025.0,2024.0,True
2511.08923,9.0,98.0,98.0,10.0,2023.0,2015.0,True
2511.09030,34.0,13.0,34.0,11.0,2014.0,2014.0,True
2511.09057,0.0,13.0,13.0,2.0,2026.0,2023.0,True
2511.09067,1.0,19.0,19.0,1.0,2024.0,2024.0,True
2511.09146,19.0,7.0,19.0,1.0,2024.0,2024.0,True
2511.09148,9.0,8.0,9.0,2.0,2023.0,2025.0,True
2511.09515,3.0,1.0,3.0,1.0,2024.0,2024.0,True
2511.09554,1.0,29.0,29.0,6.0,2025.0,2019.0,True
2511.09611,6.0,9.0,9.0,2.0,2023.0,2025.0,True
2511.09715,7.0,208.0,208.0,20.0,2024.0,2005.0,True
2511.09780,4.0,3.0,4.0,0.0,2025.0,2025.0,True
2511.09809,6.0,21.0,21.0,3.0,2022.0,2024.0,True
2511.09915,4.0,4.0,4.0,6.0,2019.0,2025.0,True
2511.10017,2.0,1.0,2.0,1.0,2024.0,2025.0,True
2511.10047,4.0,6.0,6.0,2.0,2024.0,2023.0,True
2511.10258,15.0,184.0,184.0,35.0,2007.0,1990.0,True
2511.10289,3.0,56.0,56.0,4.0,2025.0,2021.0,True
2511.10492,1.0,11.0,11.0,4.0,2021.0,2022.0,True
2511.10507,8.0,72.0,72.0,15.0,2023.0,2010.0,True
2511.10547,4.0,4.0,4.0,2.0,2024.0,2023.0,True
2511.10555,3.0,1.0,3.0,0.0,2025.0,2025.0,True
2511.10628,14.0,60.0,60.0,33.0,2024.0,1992.0,True
2511.10629,3.0,23.0,23.0,40.0,1993.0,1985.0,True
2511.10643,3.0,45.0,45.0,8.0,2025.0,2017.0,True
2511.10647,1.0,7.0,7.0,2.0,2025.0,2023.0,True
2511.10899,10.0,22.0,22.0,6.0,2019.0,2023.0,True
2511.10984,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2511.11002,0.0,10.0,10.0,1.0,2026.0,2024.0,True
2511.11005,18.0,46.0,46.0,3.0,2024.0,2022.0,True
2511.11007,7.0,7.0,7.0,0.0,2025.0,2025.0,True
2511.11062,0.0,8.0,8.0,17.0,,2008.0,True
2511.11113,12.0,0.0,12.0,2.0,2023.0,2026.0,True
2511.11134,39.0,5.0,39.0,5.0,2020.0,2025.0,True
2511.11168,5.0,1.0,5.0,1.0,2024.0,2024.0,True
2511.11238,50.0,1.0,50.0,70.0,1955.0,2025.0,True
2511.11257,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2511.11270,2.0,175.0,175.0,21.0,2024.0,2004.0,True
2511.11287,0.0,12.0,12.0,28.0,,1997.0,True
2511.11332,33.0,66.0,66.0,5.0,2023.0,2020.0,True
2511.11373,6.0,21.0,21.0,10.0,2016.0,2015.0,True
2511.11407,1.0,6.0,6.0,1.0,2025.0,2024.0,True
2511.11434,8.0,4.0,8.0,19.0,2024.0,2006.0,True
2511.11473,4.0,135.0,135.0,19.0,2023.0,2006.0,True
2511.11510,5.0,300.0,300.0,26.0,2024.0,1999.0,True
2511.11519,14.0,60.0,60.0,20.0,2012.0,2005.0,True
2511.11653,7.0,22.0,22.0,5.0,2020.0,2023.0,True
2511.11721,14.0,183.0,183.0,35.0,2007.0,1990.0,True
2511.11793,4.0,0.0,4.0,12.0,2013.0,2025.0,True
2511.11831,1.0,2.0,2.0,2.0,2025.0,2023.0,True
2511.12133,3.0,4.0,4.0,17.0,2024.0,2008.0,True
2511.12207,6.0,6.0,6.0,14.0,2024.0,2011.0,True
2511.12472,10.0,6.0,10.0,3.0,2022.0,2024.0,True
2511.12609,30.0,12.0,30.0,4.0,2021.0,2024.0,True
2511.12710,15.0,6.0,15.0,3.0,2022.0,2024.0,True
2511.12797,1.0,36.0,36.0,1.0,2025.0,2024.0,True
2511.12810,0.0,4.0,4.0,1.0,,2024.0,True
2511.12884,1.0,20.0,20.0,2.0,2025.0,2023.0,True
2511.12982,6.0,33.0,33.0,1.0,2025.0,2024.0,True
2511.12997,8.0,2.0,8.0,2.0,2023.0,2025.0,True
2511.13001,10.0,1.0,10.0,19.0,2006.0,2025.0,True
2511.13026,1.0,6.0,6.0,3.0,2025.0,2022.0,True
2511.13081,14.0,100.0,100.0,17.0,2023.0,2008.0,True
2511.13189,2.0,72.0,72.0,18.0,2024.0,2007.0,True
2511.13254,3.0,174.0,174.0,20.0,2025.0,2005.0,True
2511.13276,0.0,30.0,30.0,8.0,2025.0,2017.0,True
2511.13288,3.0,23.0,23.0,2.0,2025.0,2023.0,True
2511.13344,1.0,3.0,3.0,48.0,1977.0,2024.0,True
2511.13524,2.0,3.0,3.0,0.0,2025.0,2025.0,True
2511.13593,3.0,39.0,39.0,2.0,2025.0,2023.0,True
2511.13612,5.0,64.0,64.0,7.0,2023.0,2018.0,True
2511.13646,31.0,1.0,31.0,30.0,1995.0,2025.0,True
2511.13647,4.0,5.0,5.0,1.0,2025.0,2024.0,True
2511.13648,6.0,8.0,8.0,2.0,2023.0,2023.0,True
2511.13655,4.0,5.0,5.0,2.0,2023.0,2023.0,True
2511.13703,17.0,225.0,225.0,16.0,2019.0,2009.0,True
2511.13704,4.0,2.0,4.0,2.0,2025.0,2023.0,True
2511.13714,14.0,11.0,14.0,11.0,2014.0,2023.0,True
2511.13719,55.0,1.0,55.0,14.0,2011.0,2025.0,True
2511.13720,,,,,,,False
2511.13853,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2511.13944,0.0,3.0,3.0,1.0,,2024.0,True
2511.13954,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2511.13998,7.0,37.0,37.0,2.0,2025.0,2023.0,True
2511.14086,2.0,7.0,7.0,8.0,2025.0,2017.0,True
2511.14159,2.0,1.0,2.0,2.0,2023.0,2023.0,True
2511.14210,2.0,31.0,31.0,17.0,2024.0,2008.0,True
2511.14295,2.0,10.0,10.0,1.0,2025.0,2024.0,True
2511.14349,27.0,2.0,27.0,9.0,2016.0,2022.0,True
2511.14366,13.0,1.0,13.0,2.0,2023.0,2024.0,True
2511.14385,4.0,24.0,24.0,2.0,2024.0,2023.0,True
2511.14460,64.0,38.0,64.0,6.0,2019.0,2020.0,True
2511.14582,10.0,10.0,10.0,1.0,2024.0,2024.0,True
2511.14659,9.0,257.0,257.0,15.0,2023.0,2010.0,True
2511.14806,8.0,15.0,15.0,3.0,2024.0,2022.0,True
2511.14865,2.0,0.0,2.0,4.0,2021.0,2026.0,True
2511.14899,2.0,89.0,89.0,13.0,2022.0,2012.0,True
2511.14993,1.0,15.0,15.0,2.0,2024.0,2023.0,True
2511.15038,52.0,9.0,52.0,8.0,2017.0,2024.0,True
2511.15065,4.0,2.0,4.0,1.0,2025.0,2024.0,True
2511.15186,2.0,3.0,3.0,0.0,2025.0,2025.0,True
2511.15210,2.0,13.0,13.0,2.0,2024.0,2023.0,True
2511.15248,1.0,6.0,6.0,0.0,2025.0,2025.0,True
2511.15299,4.0,0.0,4.0,2.0,2023.0,2025.0,True
2511.15462,20.0,25.0,25.0,13.0,2020.0,2012.0,True
2511.15552,4.0,6.0,6.0,40.0,1985.0,2025.0,True
2511.15567,1.0,2.0,2.0,1.0,2025.0,2024.0,True
2511.15586,3.0,3.0,3.0,22.0,2003.0,2024.0,True
2511.15593,2.0,175.0,175.0,20.0,2025.0,2005.0,True
2511.15605,1.0,10.0,10.0,0.0,2025.0,2025.0,True
2511.15661,1.0,0.0,1.0,2.0,2023.0,2026.0,True
2511.15700,8.0,402.0,402.0,39.0,2023.0,1986.0,True
2511.15703,4.0,62.0,62.0,2.0,2024.0,2023.0,True
2511.15705,7.0,2.0,7.0,2.0,2023.0,2025.0,True
2511.15706,20.0,12.0,20.0,12.0,2021.0,2013.0,True
2511.15848,7.0,5.0,7.0,0.0,2025.0,2025.0,True
2511.15906,14.0,11.0,14.0,9.0,2016.0,2022.0,True
2511.15943,18.0,19.0,19.0,17.0,2022.0,2008.0,True
2511.15948,10.0,0.0,10.0,9.0,2016.0,,True
2511.16043,32.0,5.0,32.0,3.0,2022.0,2025.0,True
2511.16110,7.0,8.0,8.0,4.0,2021.0,2023.0,True
2511.16166,5.0,9.0,9.0,3.0,2022.0,2024.0,True
2511.16175,3.0,2.0,3.0,2.0,2023.0,2025.0,True
2511.16249,3.0,4.0,4.0,2.0,2023.0,2025.0,True
2511.16301,1.0,3.0,3.0,2.0,2024.0,2023.0,True
2511.16315,5.0,5.0,5.0,0.0,2025.0,2025.0,True
2511.16317,11.0,25.0,25.0,1.0,2024.0,2024.0,True
2511.16334,1.0,198.0,198.0,18.0,2025.0,2007.0,True
2511.16397,6.0,58.0,58.0,4.0,2022.0,2021.0,True
2511.16518,6.0,6.0,6.0,0.0,2025.0,2025.0,True
2511.16528,5.0,0.0,5.0,3.0,2022.0,2026.0,True
2511.16595,10.0,4.0,10.0,4.0,2021.0,2024.0,True
2511.16618,5.0,14.0,14.0,1.0,2024.0,2024.0,True
2511.16624,1.0,6.0,6.0,9.0,2017.0,2016.0,True
2511.16659,2.0,31.0,31.0,8.0,2024.0,2017.0,True
2511.16660,9.0,7.0,9.0,2.0,2023.0,2025.0,True
2511.16664,14.0,99.0,99.0,10.0,2021.0,2015.0,True
2511.16668,10.0,9.0,10.0,6.0,2023.0,2019.0,True
2511.16669,2.0,6.0,6.0,1.0,2025.0,2024.0,True
2511.16671,27.0,55.0,55.0,20.0,2021.0,2005.0,True
2511.16719,14.0,44.0,44.0,9.0,2016.0,2018.0,True
2511.16825,15.0,10.0,15.0,5.0,2023.0,2020.0,True
2511.16854,5.0,145.0,145.0,19.0,2022.0,2006.0,True
2511.16931,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2511.17006,8.0,3.0,8.0,3.0,2022.0,2025.0,True
2511.17074,8.0,12.0,12.0,4.0,2021.0,2023.0,True
2511.17127,7.0,71.0,71.0,7.0,2024.0,2018.0,True
2511.17199,5.0,10.0,10.0,2.0,2025.0,2023.0,True
2511.17220,1.0,2.0,2.0,0.0,2025.0,2025.0,True
2511.17282,1.0,4.0,4.0,20.0,2025.0,2005.0,True
2511.17344,0.0,232.0,232.0,27.0,,1998.0,True
2511.17405,3.0,0.0,3.0,0.0,2025.0,2026.0,True
2511.17450,7.0,27.0,27.0,4.0,2021.0,2023.0,True
2511.17487,2.0,61.0,61.0,2.0,2024.0,2023.0,True
2511.17490,1.0,15.0,15.0,1.0,2025.0,2024.0,True
2511.17502,3.0,1.0,3.0,0.0,2025.0,2025.0,True
2511.17592,27.0,99.0,99.0,14.0,2016.0,2011.0,True
2511.17729,5.0,22.0,22.0,1.0,2024.0,2024.0,True
2511.17792,5.0,5.0,5.0,1.0,2024.0,2024.0,True
2511.17803,2.0,13.0,13.0,8.0,2025.0,2017.0,True
2511.17889,5.0,10.0,10.0,1.0,2025.0,2024.0,True
2511.17918,4.0,25.0,25.0,4.0,2023.0,2021.0,True
2511.17943,9.0,3.0,9.0,1.0,2024.0,2024.0,True
2511.17986,2.0,6.0,6.0,31.0,2024.0,1994.0,True
2511.18005,2.0,6.0,6.0,1.0,2024.0,2024.0,True
2511.18024,0.0,101.0,101.0,17.0,,2008.0,True
2511.18047,73.0,101.0,101.0,17.0,2011.0,2008.0,True
2511.18050,6.0,2.0,6.0,1.0,2024.0,2025.0,True
2511.18373,6.0,59.0,59.0,30.0,2020.0,1995.0,True
2511.18394,0.0,2.0,2.0,0.0,,2025.0,True
2511.18423,16.0,7.0,16.0,5.0,2020.0,2025.0,True
2511.18452,6.0,26.0,26.0,5.0,2023.0,2020.0,True
2511.18538,0.0,11.0,11.0,1.0,2025.0,2024.0,True
2511.18659,7.0,5.0,7.0,3.0,2024.0,2022.0,True
2511.18685,4.0,4.0,4.0,37.0,1988.0,2024.0,True
2511.18734,2.0,4.0,4.0,0.0,2025.0,2025.0,True
2511.18822,4.0,12.0,12.0,18.0,2024.0,2007.0,True
2511.18870,1.0,1.0,1.0,1.0,2024.0,2024.0,True
2511.18886,14.0,2.0,14.0,2.0,2023.0,2025.0,True
2511.18890,6.0,100.0,100.0,10.0,2025.0,2015.0,True
2511.18922,2.0,2.0,2.0,1.0,2025.0,2024.0,True
2511.18945,8.0,2.0,8.0,1.0,2024.0,2025.0,True
2511.19046,1.0,101.0,101.0,6.0,2024.0,2019.0,True
2511.19111,13.0,21.0,21.0,1.0,2024.0,2024.0,True
2511.19166,2.0,1.0,2.0,1.0,2024.0,2025.0,True
2511.19304,16.0,15.0,16.0,1.0,2024.0,2024.0,True
2511.19314,6.0,52.0,52.0,2.0,2024.0,2023.0,True
2511.19319,7.0,4.0,7.0,4.0,2021.0,2023.0,True
2511.19320,3.0,6.0,6.0,2.0,2023.0,2024.0,True
2511.19365,5.0,4.0,5.0,10.0,2021.0,2015.0,True
2511.19399,4.0,13.0,13.0,2.0,2023.0,2023.0,True
2511.19401,44.0,16.0,44.0,16.0,2009.0,2024.0,True
2511.19413,1.0,1.0,1.0,1.0,2024.0,2025.0,True
2511.19418,7.0,12.0,12.0,2.0,2023.0,2023.0,True
2511.19428,8.0,394.0,394.0,56.0,2019.0,1969.0,True
2511.19430,56.0,26.0,56.0,6.0,2019.0,2021.0,True
2511.19433,7.0,2.0,7.0,3.0,2022.0,2024.0,True
2511.19496,6.0,8.0,8.0,1.0,2024.0,2024.0,True
2511.19504,2.0,2.0,2.0,1.0,2025.0,2024.0,True
2511.19575,1.0,1.0,1.0,0.0,2025.0,2025.0,True
2511.19661,1.0,15.0,15.0,7.0,2025.0,2018.0,True
2511.19663,16.0,28.0,28.0,11.0,2018.0,2014.0,True
2511.19757,10.0,12.0,12.0,14.0,2020.0,2011.0,True
2511.19773,3.0,12.0,12.0,1.0,2024.0,2024.0,True
2511.19797,8.0,7.0,8.0,4.0,2023.0,2021.0,True
2511.19827,15.0,14.0,15.0,4.0,2021.0,2023.0,True
2511.19861,0.0,4.0,4.0,1.0,,2024.0,True
2511.19900,5.0,6.0,6.0,1.0,2024.0,2025.0,True
2511.19990,1.0,7.0,7.0,1.0,2024.0,2025.0,True
2511.20102,2.0,6.0,6.0,2.0,2025.0,2023.0,True
2511.20123,12.0,9.0,12.0,16.0,2009.0,2023.0,True
2511.20211,2.0,2.0,2.0,1.0,2024.0,2024.0,True
2511.20233,5.0,6.0,6.0,2.0,2023.0,2024.0,True
2511.20250,16.0,19.0,19.0,11.0,2014.0,2021.0,True
